452.5292,4982.5317
452.4292,5085.2686
452.3292,4791.4297
452.2292,4865.0664
452.1292,4786.4463
452.0292,4706.3335
451.9292,4362.7466
451.8292,4626.8672
451.7292,4498.9219
451.6292,4416.5566
451.5292,4238.1982
451.4292,4422.2363
451.3292,4556.2070
451.2292,4631.7979
451.1292,4536.5215
451.0292,4516.2197
450.9292,4650.0630
450.8292,4754.7222

1
 
Ti2p org
1
466.7292,13954.1670
466.6292,14212.5000
466.5292,14279.1670
466.4292,13829.1670
466.3292,13966.6670
466.2292,13933.3340
466.1292,14187.5000
466.0292,13558.3340
465.9292,14395.8340
465.8292,14237.5000
465.7292,14387.5000
465.6292,14500.0000
465.5292,14791.6670
465.4292,15158.3340
465.3292,15233.3340
465.2292,15337.5000
465.1292,15729.1670
465.0292,16200.0000
464.9292,16141.6670
464.8292,16629.1680
464.7292,17358.3340
464.6292,17091.6680
464.5292,17637.5000
464.4292,18375.0000
464.3292,18104.1680
464.2292,18316.6680
464.1292,18437.5000
464.0292,19445.8340
463.9292,19125.0000
463.8292,19391.6680
463.7292,19183.3340
463.6292,19462.5000
463.5292,19695.8340
463.4292,19558.3340
463.3292,19387.5000
463.2292,19454.1680
463.1292,19058.3340
463.0292,19433.3340
462.9292,18762.5000
462.8292,18766.6680
462.7292,19145.8340
462.6292,18583.3340
462.5292,18762.5000
462.4292,18825.0000
462.3292,19766.6680
462.2292,18741.6680
462.1292,18891.6680
462.0292,18920.8340
461.9292,19400.0000
461.8292,18845.8340
461.7292,19533.3340
461.6292,19154.1680
461.5292,19862.5000
461.4292,19612.5000
461.3292,20020.8340
461.2292,19475.0000
461.1292,20541.6680
461.0292,20370.8340
460.9292,20845.8340
460.8292,20729.1680
460.7292,20137.5000
460.6292,19329.1680
460.5292,18945.8340
460.4292,18358.3340
460.3292,17920.8340
460.2292,17691.6680
460.1292,17066.6680
460.0292,16383.3340
459.9292,16620.8340
459.8292,16379.1670
459.7292,16362.5000
459.6292,16454.1680
459.5292,17029.1680
459.4292,17100.0000
459.3292,17812.5000
459.2292,18237.5000
459.1292,19316.6680
459.0292,20025.0000
458.9292,21537.5000
458.8292,22262.5000
458.7292,24141.6680
458.6292,25529.1680
458.5292,26766.6680
458.4292,27341.6680
458.3292,28050.0000
458.2292,28495.8340
458.1292,29262.5000
458.0292,28450.0000
457.9292,28537.5000
457.8292,28337.5000
457.7292,27929.1680
457.6292,26937.5000
457.5292,26154.1680
457.4292,25500.0000
457.3292,25425.0000
457.2292,24604.1680
457.1292,24316.6680
457.0292,24145.8340
456.9292,24150.0000
456.8292,23808.3340
456.7292,23295.8340
456.6292,23491.6680
456.5292,23312.5000
456.4292,23620.8340
456.3292,22670.8340
456.2292,22362.5000
456.1292,23116.6680
456.0292,23279.1680
455.9292,23204.1680
455.8292,23583.3340
455.7292,23070.8340
455.6292,24325.0000
455.5292,23733.3340
455.4292,24495.8340
455.3292,23979.1680
455.2292,24387.5000
455.1292,24145.8340
455.0292,24170.8340
454.9292,23675.0000
454.8292,22720.8340
454.7292,21537.5000
454.6292,20033.3340
454.5292,17520.8340
454.4292,16025.0000
454.3292,13733.3340
454.2292,11554.1670
454.1292,9908.3340
454.0292,8766.6670
453.9292,7866.6670
453.8292,7150.0000
453.7292,6762.5000
453.6292,6450.0000
453.5292,5970.8335
453.4292,5866.6670
453.3292,5529.1670
453.2292,5766.6670
453.1292,5125.0000
453.0292,5358.3335
452.9292,5066.6670
452.8292,5104.1670
452.7292,4945.8335
452.6292,5029.1670
452.5292,5058.3335
452.4292,5145.8335
452.3292,4841.6670
452.2292,4908.3335
452.1292,4825.0000
452.0292,4741.6670
451.9292,4395.8335
451.8292,4658.3335
451.7292,4529.1670
451.6292,4445.8335
451.5292,4266.6670
451.4292,4450.0000
451.3292,4583.3335
451.2292,4658.3335
451.1292,4562.5000
451.0292,4541.6670
450.9292,4675.0000
450.8292,4779.1670

